employee_id,week_ending_date,hours_logged,program_area
EMP1048,2026-07-03,41.3,
EMP1048,2026-06-26,39.5,
EMP1048,2026-06-19,36.5,
EMP1048,2026-06-12,37.6,
EMP1048,2026-06-05,39.9,
EMP1048,2026-05-29,38.2,
EMP1048,2026-05-22,41.6,
EMP1048,2026-05-15,38.5,
EMP1048,2026-05-08,38.8,
EMP1048,2026-05-01,39.7,
EMP1048,2026-04-24,38.1,
EMP1048,2026-04-17,38.3,
EMP1048,2026-04-10,36.7,
EMP1048,2026-04-03,37.1,
EMP1048,2026-03-27,38.6,
EMP1048,2026-03-20,36.5,
EMP1048,2026-03-13,38.6,
EMP1048,2026-03-06,40.4,
EMP1048,2026-02-27,40.9,
EMP1048,2026-02-20,40.1,
EMP1048,2026-02-13,40.1,
EMP1048,2026-02-06,39.0,
EMP1048,2026-01-30,40.5,
EMP1048,2026-01-23,41.1,
EMP1048,2026-01-16,37.4,
EMP1048,2026-01-09,38.1,
EMP1048,2026-01-02,36.6,
EMP1048,2025-12-26,40.5,
EMP1048,2025-12-19,40.6,
EMP1048,2025-12-12,38.3,
EMP1048,2025-12-05,40.7,
EMP1048,2025-11-28,39.3,
EMP1048,2025-11-21,41.6,
EMP1048,2025-11-14,38.2,
EMP1048,2025-11-07,39.0,
EMP1048,2025-10-31,38.8,
EMP1048,2025-10-24,37.2,
EMP1048,2025-10-17,41.1,
EMP1048,2025-10-10,39.1,
EMP1048,2025-10-03,40.5,
EMP1048,2025-09-26,40.9,
EMP1048,2025-09-19,36.3,
EMP1048,2025-09-12,40.4,
EMP1048,2025-09-05,37.3,
EMP1048,2025-08-29,39.9,
EMP1048,2025-08-22,40.3,
EMP1048,2025-08-15,41.7,
EMP1048,2025-08-08,40.0,
EMP1048,2025-08-01,41.8,
EMP1048,2025-07-25,37.8,
EMP1048,2025-07-18,40.7,
EMP1048,2025-07-11,41.3,
EMP1048,2025-07-04,37.1,
EMP1048,2025-06-27,38.5,
EMP1048,2025-06-20,40.4,
EMP1048,2025-06-13,36.0,
EMP1048,2025-06-06,41.7,
EMP1048,2025-05-30,36.7,
EMP1048,2025-05-23,40.8,
EMP1048,2025-05-16,38.5,
EMP1048,2025-05-09,36.6,
EMP1048,2025-05-02,37.8,
EMP1048,2025-04-25,39.8,
EMP1048,2025-04-18,36.6,
EMP1048,2025-04-11,37.1,
EMP1048,2025-04-04,39.1,
EMP1048,2025-03-28,36.7,
EMP1048,2025-03-21,38.4,
EMP1048,2025-03-14,39.2,
EMP1048,2025-03-07,38.5,
EMP1048,2025-02-28,41.3,
EMP1048,2025-02-21,38.5,
EMP1048,2025-02-14,38.9,
EMP1048,2025-02-07,41.1,
EMP1048,2025-01-31,38.3,
EMP1048,2025-01-24,38.3,
EMP1048,2025-01-17,41.9,
EMP1048,2025-01-10,38.3,
EMP1048,2025-01-03,39.1,
EMP1048,2024-12-27,38.9,
EMP1048,2024-12-20,36.1,
EMP1048,2024-12-13,38.3,
EMP1048,2024-12-06,39.4,
EMP1048,2024-11-29,41.8,
EMP1048,2024-11-22,36.0,
EMP1048,2024-11-15,37.7,
EMP1048,2024-11-08,37.3,
EMP1048,2024-11-01,40.1,
EMP1048,2024-10-25,41.5,
EMP1048,2024-10-18,37.4,
EMP1048,2024-10-11,40.4,
EMP1048,2024-10-04,40.1,
EMP1048,2024-09-27,36.5,
EMP1048,2024-09-20,38.1,
EMP1048,2024-09-13,41.9,
EMP1048,2024-09-06,40.5,
EMP1048,2024-08-30,36.9,
EMP1048,2024-08-23,41.7,
EMP1051,2026-08-14,41.9,
EMP1051,2026-08-07,39.6,
EMP1051,2026-07-31,40.0,
EMP1051,2026-07-24,37.0,
EMP1051,2026-07-17,41.6,
EMP1051,2026-07-10,38.3,
EMP1051,2026-07-03,39.6,
EMP1051,2026-06-26,37.7,
EMP1051,2026-06-19,36.3,
EMP1051,2026-06-12,37.6,
EMP1051,2026-06-05,38.3,
EMP1051,2026-05-29,41.6,
EMP1051,2026-05-22,36.9,
EMP1051,2026-05-15,36.6,
EMP1051,2026-05-08,39.3,
EMP1051,2026-05-01,37.0,
EMP1051,2026-04-24,39.1,
EMP1051,2026-04-17,37.7,
EMP1051,2026-04-10,36.7,
EMP1051,2026-04-03,37.2,
EMP1051,2026-03-27,36.5,
EMP1051,2026-03-20,36.7,
EMP1051,2026-03-13,40.2,
EMP1051,2026-03-06,40.6,
EMP1051,2026-02-27,41.7,
EMP1051,2026-02-20,39.9,
EMP1051,2026-02-13,41.1,
EMP1051,2026-02-06,38.9,
EMP1051,2026-01-30,40.1,
EMP1051,2026-01-23,39.2,
EMP1051,2026-01-16,40.4,
EMP1051,2026-01-09,41.0,
EMP1051,2026-01-02,39.1,
EMP1051,2025-12-26,37.5,
EMP1051,2025-12-19,39.5,
EMP1051,2025-12-12,41.4,
EMP1051,2025-12-05,39.5,
EMP1051,2025-11-28,38.7,
EMP1051,2025-11-21,39.6,
EMP1051,2025-11-14,37.9,
EMP1051,2025-11-07,41.6,
EMP1051,2025-10-31,36.8,
EMP1051,2025-10-24,38.9,
EMP1051,2025-10-17,36.7,
EMP1051,2025-10-10,39.3,
EMP1051,2025-10-03,38.5,
EMP1051,2025-09-26,38.0,
EMP1051,2025-09-19,38.5,
EMP1051,2025-09-12,39.1,
EMP1051,2025-09-05,36.6,
EMP1051,2025-08-29,39.7,
EMP1051,2025-08-22,40.0,
EMP1051,2025-08-15,42.0,
EMP1051,2025-08-08,41.3,
EMP1051,2025-08-01,36.1,
EMP1051,2025-07-25,36.5,
EMP1051,2025-07-18,37.3,
EMP1051,2025-07-11,40.8,
EMP1051,2025-07-04,41.1,
EMP1051,2025-06-27,41.2,
EMP1051,2025-06-20,37.9,
EMP1051,2025-06-13,41.2,
EMP1051,2025-06-06,36.6,
EMP1051,2025-05-30,38.4,
EMP1051,2025-05-23,41.0,
EMP1051,2025-05-16,37.0,
EMP1051,2025-05-09,38.8,
EMP1051,2025-05-02,41.7,
EMP1051,2025-04-25,41.0,
EMP1051,2025-04-18,38.7,
EMP1051,2025-04-11,37.1,
EMP1051,2025-04-04,41.2,
EMP1051,2025-03-28,38.5,
EMP1051,2025-03-21,38.5,
EMP1051,2025-03-14,37.8,
EMP1051,2025-03-07,38.5,
EMP1051,2025-02-28,38.9,
EMP1051,2025-02-21,39.4,
EMP1051,2025-02-14,36.4,
EMP1051,2025-02-07,39.4,
EMP1051,2025-01-31,41.3,
EMP1051,2025-01-24,39.2,
EMP1051,2025-01-17,40.1,
EMP1051,2025-01-10,39.5,
EMP1051,2025-01-03,39.5,
EMP1051,2024-12-27,39.5,
EMP1051,2024-12-20,38.4,
EMP1051,2024-12-13,41.9,
EMP1051,2024-12-06,37.0,
EMP1051,2024-11-29,36.3,
EMP1051,2024-11-22,40.6,
EMP1051,2024-11-15,39.9,
EMP1051,2024-11-08,36.1,
EMP1051,2024-11-01,36.5,
EMP1051,2024-10-25,41.9,
EMP1051,2024-10-18,38.1,
EMP1051,2024-10-11,40.8,
EMP1051,2024-10-04,40.2,
EMP1051,2024-09-27,36.7,
EMP1051,2024-09-20,37.3,
EMP1051,2024-09-13,41.9,
EMP1051,2024-09-06,37.2,
EMP1051,2024-08-30,41.5,
EMP1051,2024-08-23,40.8,
EMP1052,2026-08-14,37.5,Alumni Support
EMP1052,2026-08-07,39.7,Career Readiness
EMP1052,2026-07-31,37.6,College Access
EMP1052,2026-07-24,40.5,College Access
EMP1052,2026-07-17,37.9,College Access
EMP1052,2026-07-10,37.5,College Persistence
EMP1052,2026-07-03,39.6,Career Readiness
EMP1052,2026-06-26,38.2,Career Readiness
EMP1052,2026-06-19,39.0,Career Readiness
EMP1052,2026-06-12,40.2,College Persistence
EMP1052,2026-06-05,40.1,College Access
EMP1052,2026-05-29,36.9,Career Readiness
EMP1052,2026-05-22,42.0,College Persistence
EMP1052,2026-05-15,39.6,College Persistence
EMP1052,2026-05-08,36.9,Career Readiness
EMP1052,2026-05-01,40.7,Career Readiness
EMP1052,2026-04-24,36.6,Career Readiness
EMP1052,2026-04-17,36.4,College Persistence
EMP1052,2026-04-10,37.9,College Access
EMP1052,2026-04-03,39.8,Career Readiness
EMP1052,2026-03-27,41.0,Alumni Support
EMP1052,2026-03-20,41.4,College Access
EMP1052,2026-03-13,40.9,College Persistence
EMP1052,2026-03-06,40.2,Alumni Support
EMP1052,2026-02-27,40.9,College Access
EMP1052,2026-02-20,40.2,Alumni Support
EMP1052,2026-02-13,37.4,Career Readiness
EMP1052,2026-02-06,38.1,College Access
EMP1052,2026-01-30,40.9,Career Readiness
EMP1052,2026-01-23,37.9,College Access
EMP1052,2026-01-16,37.9,College Persistence
EMP1052,2026-01-09,40.7,College Persistence
EMP1052,2026-01-02,36.1,Alumni Support
EMP1052,2025-12-26,39.6,Career Readiness
EMP1052,2025-12-19,40.7,College Access
EMP1052,2025-12-12,39.9,Alumni Support
EMP1052,2025-12-05,40.2,Career Readiness
EMP1052,2025-11-28,38.2,Alumni Support
EMP1052,2025-11-21,36.8,Career Readiness
EMP1052,2025-11-14,41.5,College Access
EMP1052,2025-11-07,39.4,College Persistence
EMP1052,2025-10-31,40.2,Alumni Support
EMP1052,2025-10-24,38.9,College Persistence
EMP1052,2025-10-17,38.0,College Access
EMP1052,2025-10-10,38.5,College Access
EMP1052,2025-10-03,36.4,College Persistence
EMP1052,2025-09-26,37.3,Alumni Support
EMP1052,2025-09-19,37.2,Alumni Support
EMP1052,2025-09-12,38.7,Alumni Support
EMP1052,2025-09-05,40.2,College Access
EMP1052,2025-08-29,38.9,College Persistence
EMP1052,2025-08-22,40.2,College Access
EMP1052,2025-08-15,40.2,College Persistence
EMP1052,2025-08-08,37.8,College Persistence
EMP1052,2025-08-01,39.9,Career Readiness
EMP1052,2025-07-25,36.6,College Persistence
EMP1052,2025-07-18,40.9,College Access
EMP1052,2025-07-11,38.5,College Persistence
EMP1052,2025-07-04,37.1,College Persistence
EMP1052,2025-06-27,38.6,Career Readiness
EMP1052,2025-06-20,41.4,College Access
EMP1052,2025-06-13,41.3,College Access
EMP1052,2025-06-06,39.9,Career Readiness
EMP1052,2025-05-30,37.7,College Persistence
EMP1052,2025-05-23,37.8,Career Readiness
EMP1052,2025-05-16,36.9,College Access
EMP1052,2025-05-09,36.9,Career Readiness
EMP1052,2025-05-02,37.5,Career Readiness
EMP1052,2025-04-25,36.0,Career Readiness
EMP1052,2025-04-18,38.6,Career Readiness
EMP1052,2025-04-11,40.2,College Access
EMP1052,2025-04-04,36.7,Alumni Support
EMP1052,2025-03-28,39.9,Career Readiness
EMP1052,2025-03-21,38.5,Career Readiness
EMP1052,2025-03-14,36.0,Career Readiness
EMP1052,2025-03-07,36.6,Alumni Support
EMP1052,2025-02-28,38.1,College Access
EMP1052,2025-02-21,41.4,Alumni Support
EMP1052,2025-02-14,36.2,Career Readiness
EMP1052,2025-02-07,41.0,College Persistence
EMP1052,2025-01-31,37.8,Career Readiness
EMP1052,2025-01-24,41.9,College Access
EMP1052,2025-01-17,39.1,College Persistence
EMP1052,2025-01-10,38.3,College Access
EMP1052,2025-01-03,40.0,College Access
EMP1052,2024-12-27,36.2,College Persistence
EMP1052,2024-12-20,37.9,Career Readiness
EMP1052,2024-12-13,39.7,College Persistence
EMP1052,2024-12-06,40.5,College Persistence
EMP1052,2024-11-29,36.2,College Persistence
EMP1052,2024-11-22,37.5,Alumni Support
EMP1052,2024-11-15,40.3,Alumni Support
EMP1052,2024-11-08,39.5,Alumni Support
EMP1052,2024-11-01,39.6,College Persistence
EMP1052,2024-10-25,39.4,College Persistence
EMP1052,2024-10-18,37.4,Alumni Support
EMP1052,2024-10-11,36.6,Career Readiness
EMP1052,2024-10-04,36.6,College Access
EMP1052,2024-09-27,39.8,College Persistence
EMP1052,2024-09-20,39.7,College Access
EMP1052,2024-09-13,41.0,College Persistence
EMP1052,2024-09-06,40.7,Career Readiness
EMP1052,2024-08-30,36.8,College Persistence
EMP1052,2024-08-23,37.8,Alumni Support
EMP1053,2026-08-14,38.5,
EMP1053,2026-08-07,37.1,
EMP1053,2026-07-31,40.5,
EMP1053,2026-07-24,37.6,
EMP1053,2026-07-17,37.1,
EMP1053,2026-07-10,40.8,
EMP1053,2026-07-03,40.0,
EMP1053,2026-06-26,39.2,
EMP1053,2026-06-19,37.4,
EMP1053,2026-06-12,37.4,
EMP1053,2026-06-05,37.3,
EMP1053,2026-05-29,38.2,
EMP1053,2026-05-22,41.6,
EMP1053,2026-05-15,40.4,
EMP1053,2026-05-08,38.3,
EMP1053,2026-05-01,41.4,
EMP1053,2026-04-24,37.5,
EMP1053,2026-04-17,36.2,
EMP1053,2026-04-10,38.6,
EMP1053,2026-04-03,40.9,
EMP1053,2026-03-27,40.9,
EMP1053,2026-03-20,37.1,
EMP1053,2026-03-13,37.5,
EMP1053,2026-03-06,39.4,
EMP1053,2026-02-27,38.3,
EMP1053,2026-02-20,39.7,
EMP1053,2026-02-13,36.8,
EMP1053,2026-02-06,38.0,
EMP1053,2026-01-30,36.1,
EMP1053,2026-01-23,37.6,
EMP1053,2026-01-16,38.0,
EMP1053,2026-01-09,41.0,
EMP1053,2026-01-02,39.5,
EMP1053,2025-12-26,38.1,
EMP1053,2025-12-19,41.8,
EMP1053,2025-12-12,41.1,
EMP1053,2025-12-05,39.8,
EMP1053,2025-11-28,41.6,
EMP1053,2025-11-21,40.8,
EMP1053,2025-11-14,41.9,
EMP1053,2025-11-07,39.7,
EMP1053,2025-10-31,41.3,
EMP1053,2025-10-24,41.5,
EMP1053,2025-10-17,41.1,
EMP1053,2025-10-10,41.2,
EMP1053,2025-10-03,37.5,
EMP1053,2025-09-26,38.6,
EMP1053,2025-09-19,41.4,
EMP1053,2025-09-12,41.2,
EMP1053,2025-09-05,38.5,
EMP1053,2025-08-29,38.0,
EMP1053,2025-08-22,37.9,
EMP1053,2025-08-15,36.6,
EMP1053,2025-08-08,41.2,
EMP1053,2025-08-01,38.4,
EMP1053,2025-07-25,36.3,
EMP1053,2025-07-18,38.7,
EMP1053,2025-07-11,40.8,
EMP1053,2025-07-04,39.1,
EMP1053,2025-06-27,36.0,
EMP1053,2025-06-20,40.6,
EMP1053,2025-06-13,40.8,
EMP1053,2025-06-06,38.0,
EMP1053,2025-05-30,36.8,
EMP1053,2025-05-23,39.1,
EMP1053,2025-05-16,38.7,
EMP1053,2025-05-09,41.6,
EMP1053,2025-05-02,41.9,
EMP1053,2025-04-25,40.4,
EMP1053,2025-04-18,39.7,
EMP1053,2025-04-11,38.4,
EMP1053,2025-04-04,38.3,
EMP1053,2025-03-28,41.8,
EMP1053,2025-03-21,38.6,
EMP1053,2025-03-14,39.5,
EMP1053,2025-03-07,39.7,
EMP1053,2025-02-28,37.5,
EMP1053,2025-02-21,36.1,
EMP1053,2025-02-14,40.2,
EMP1053,2025-02-07,38.7,
EMP1053,2025-01-31,41.1,
EMP1053,2025-01-24,39.9,
EMP1053,2025-01-17,41.2,
EMP1053,2025-01-10,41.2,
EMP1053,2025-01-03,38.6,
EMP1053,2024-12-27,36.3,
EMP1053,2024-12-20,41.1,
EMP1053,2024-12-13,39.7,
EMP1053,2024-12-06,41.4,
EMP1053,2024-11-29,36.5,
EMP1053,2024-11-22,41.8,
EMP1053,2024-11-15,37.3,
EMP1053,2024-11-08,39.1,
EMP1053,2024-11-01,40.8,
EMP1053,2024-10-25,41.7,
EMP1053,2024-10-18,41.6,
EMP1053,2024-10-11,38.7,
EMP1053,2024-10-04,38.0,
EMP1053,2024-09-27,38.9,
EMP1053,2024-09-20,38.2,
EMP1053,2024-09-13,38.6,
EMP1053,2024-09-06,38.0,
EMP1053,2024-08-30,39.9,
EMP1053,2024-08-23,36.5,
EMP1054,2026-08-14,40.4,
EMP1054,2026-08-07,38.5,
EMP1054,2026-07-31,36.1,
EMP1054,2026-07-24,36.6,
EMP1054,2026-07-17,38.9,
EMP1054,2026-07-10,37.8,
EMP1054,2026-07-03,39.4,
EMP1054,2026-06-26,40.3,
EMP1054,2026-06-19,37.1,
EMP1054,2026-06-12,37.7,
EMP1054,2026-06-05,37.2,
EMP1054,2026-05-29,41.8,
EMP1054,2026-05-22,39.7,
EMP1054,2026-05-15,39.8,
EMP1054,2026-05-08,38.6,
EMP1054,2026-05-01,39.1,
EMP1054,2026-04-24,36.1,
EMP1054,2026-04-17,41.9,
EMP1054,2026-04-10,41.6,
EMP1054,2026-04-03,37.9,
EMP1054,2026-03-27,41.5,
EMP1054,2026-03-20,39.9,
EMP1054,2026-03-13,40.7,
EMP1054,2026-03-06,38.5,
EMP1054,2026-02-27,40.2,
EMP1054,2026-02-20,40.7,
EMP1054,2026-02-13,37.4,
EMP1054,2026-02-06,38.1,
EMP1054,2026-01-30,36.3,
EMP1054,2026-01-23,40.9,
EMP1054,2026-01-16,40.5,
EMP1054,2026-01-09,37.6,
EMP1054,2026-01-02,37.1,
EMP1054,2025-12-26,39.4,
EMP1054,2025-12-19,36.4,
EMP1054,2025-12-12,41.0,
EMP1054,2025-12-05,39.2,
EMP1054,2025-11-28,37.0,
EMP1054,2025-11-21,38.0,
EMP1054,2025-11-14,38.7,
EMP1054,2025-11-07,37.8,
EMP1054,2025-10-31,36.2,
EMP1054,2025-10-24,36.8,
EMP1054,2025-10-17,36.3,
EMP1054,2025-10-10,41.2,
EMP1054,2025-10-03,41.2,
EMP1054,2025-09-26,39.2,
EMP1054,2025-09-19,41.2,
EMP1054,2025-09-12,42.0,
EMP1054,2025-09-05,38.6,
EMP1054,2025-08-29,37.0,
EMP1054,2025-08-22,38.3,
EMP1054,2025-08-15,41.0,
EMP1054,2025-08-08,39.1,
EMP1054,2025-08-01,40.7,
EMP1054,2025-07-25,39.8,
EMP1054,2025-07-18,40.6,
EMP1054,2025-07-11,37.5,
EMP1054,2025-07-04,39.9,
EMP1054,2025-06-27,39.4,
EMP1054,2025-06-20,40.6,
EMP1054,2025-06-13,38.4,
EMP1054,2025-06-06,39.4,
EMP1054,2025-05-30,36.3,
EMP1054,2025-05-23,38.3,
EMP1054,2025-05-16,37.9,
EMP1054,2025-05-09,38.1,
EMP1054,2025-05-02,36.1,
EMP1054,2025-04-25,41.0,
EMP1054,2025-04-18,36.1,
EMP1054,2025-04-11,36.5,
EMP1054,2025-04-04,40.6,
EMP1054,2025-03-28,38.6,
EMP1054,2025-03-21,39.5,
EMP1054,2025-03-14,39.6,
EMP1054,2025-03-07,36.5,
EMP1054,2025-02-28,40.8,
EMP1054,2025-02-21,39.9,
EMP1054,2025-02-14,36.0,
EMP1054,2025-02-07,37.8,
EMP1054,2025-01-31,41.5,
EMP1054,2025-01-24,41.2,
EMP1054,2025-01-17,36.9,
EMP1054,2025-01-10,41.2,
EMP1054,2025-01-03,40.2,
EMP1054,2024-12-27,38.8,
EMP1054,2024-12-20,39.1,
EMP1054,2024-12-13,40.6,
EMP1054,2024-12-06,36.3,
EMP1054,2024-11-29,37.3,
EMP1054,2024-11-22,38.0,
EMP1054,2024-11-15,36.9,
EMP1054,2024-11-08,41.7,
EMP1054,2024-11-01,40.5,
EMP1054,2024-10-25,37.3,
EMP1054,2024-10-18,37.8,
EMP1054,2024-10-11,37.7,
EMP1054,2024-10-04,39.8,
EMP1054,2024-09-27,37.5,
EMP1054,2024-09-20,39.1,
EMP1054,2024-09-13,39.6,
EMP1054,2024-09-06,40.5,
EMP1054,2024-08-30,40.3,
EMP1054,2024-08-23,37.4,
EMP1055,2026-04-17,39.2,
EMP1055,2026-04-10,40.0,
EMP1055,2026-04-03,36.9,
EMP1055,2026-03-27,37.3,
EMP1055,2026-03-20,38.6,
EMP1055,2026-03-13,38.5,
EMP1055,2026-03-06,38.9,
EMP1055,2026-02-27,41.1,
EMP1055,2026-02-20,41.4,
EMP1055,2026-02-13,38.7,
EMP1055,2026-02-06,37.3,
EMP1055,2026-01-30,36.7,
EMP1055,2026-01-23,38.7,
EMP1055,2026-01-16,37.7,
EMP1055,2026-01-09,38.1,
EMP1055,2026-01-02,38.8,
EMP1055,2025-12-26,38.6,
EMP1055,2025-12-19,40.1,
EMP1055,2025-12-12,41.3,
EMP1055,2025-12-05,38.3,
EMP1055,2025-11-28,41.7,
EMP1055,2025-11-21,38.7,
EMP1055,2025-11-14,37.9,
EMP1055,2025-11-07,36.2,
EMP1055,2025-10-31,39.7,
EMP1055,2025-10-24,41.5,
EMP1055,2025-10-17,41.5,
EMP1055,2025-10-10,39.6,
EMP1055,2025-10-03,40.9,
EMP1055,2025-09-26,37.6,
EMP1055,2025-09-19,39.0,
EMP1055,2025-09-12,40.6,
EMP1055,2025-09-05,38.2,
EMP1055,2025-08-29,37.6,
EMP1055,2025-08-22,37.7,
EMP1055,2025-08-15,37.4,
EMP1055,2025-08-08,37.7,
EMP1055,2025-08-01,39.0,
EMP1055,2025-07-25,38.0,
EMP1055,2025-07-18,39.5,
EMP1055,2025-07-11,41.1,
EMP1055,2025-07-04,38.7,
EMP1055,2025-06-27,38.8,
EMP1055,2025-06-20,37.5,
EMP1055,2025-06-13,41.0,
EMP1055,2025-06-06,36.2,
EMP1055,2025-05-30,40.5,
EMP1055,2025-05-23,37.4,
EMP1055,2025-05-16,38.3,
EMP1055,2025-05-09,38.5,
EMP1055,2025-05-02,38.9,
EMP1055,2025-04-25,36.2,
EMP1055,2025-04-18,41.2,
EMP1055,2025-04-11,36.1,
EMP1055,2025-04-04,41.2,
EMP1055,2025-03-28,38.5,
EMP1055,2025-03-21,38.1,
EMP1055,2025-03-14,37.8,
EMP1055,2025-03-07,38.7,
EMP1055,2025-02-28,37.2,
EMP1055,2025-02-21,36.5,
EMP1055,2025-02-14,37.9,
EMP1055,2025-02-07,38.8,
EMP1055,2025-01-31,37.2,
EMP1055,2025-01-24,40.7,
EMP1055,2025-01-17,36.4,
EMP1055,2025-01-10,39.5,
EMP1055,2025-01-03,40.7,
EMP1055,2024-12-27,39.9,
EMP1055,2024-12-20,36.3,
EMP1055,2024-12-13,41.1,
EMP1055,2024-12-06,40.4,
EMP1055,2024-11-29,40.8,
EMP1055,2024-11-22,38.2,
EMP1055,2024-11-15,38.1,
EMP1055,2024-11-08,39.0,
EMP1055,2024-11-01,37.5,
EMP1055,2024-10-25,37.7,
EMP1055,2024-10-18,37.6,
EMP1055,2024-10-11,37.5,
EMP1055,2024-10-04,41.9,
EMP1055,2024-09-27,40.8,
EMP1055,2024-09-20,39.9,
EMP1055,2024-09-13,38.5,
EMP1055,2024-09-06,37.5,
EMP1055,2024-08-30,41.7,
EMP1055,2024-08-23,41.5,
EMP1056,2026-08-14,41.2,College Persistence
EMP1056,2026-08-07,41.6,Alumni Support
EMP1056,2026-07-31,41.9,College Access
EMP1056,2026-07-24,41.2,College Access
EMP1056,2026-07-17,37.6,College Access
EMP1056,2026-07-10,41.1,College Access
EMP1056,2026-07-03,36.4,College Persistence
EMP1056,2026-06-26,40.9,Career Readiness
EMP1056,2026-06-19,40.9,College Access
EMP1056,2026-06-12,36.5,Alumni Support
EMP1056,2026-06-05,41.0,College Access
EMP1056,2026-05-29,36.5,College Access
EMP1056,2026-05-22,40.1,Career Readiness
EMP1056,2026-05-15,39.0,Alumni Support
EMP1056,2026-05-08,40.7,Career Readiness
EMP1056,2026-05-01,38.4,College Access
EMP1056,2026-04-24,37.9,Career Readiness
EMP1056,2026-04-17,38.8,Alumni Support
EMP1056,2026-04-10,41.5,Alumni Support
EMP1056,2026-04-03,39.1,College Access
EMP1056,2026-03-27,37.7,Alumni Support
EMP1056,2026-03-20,40.4,Alumni Support
EMP1056,2026-03-13,38.4,Alumni Support
EMP1056,2026-03-06,39.3,College Persistence
EMP1056,2026-02-27,40.2,College Access
EMP1056,2026-02-20,40.4,College Persistence
EMP1056,2026-02-13,38.2,Career Readiness
EMP1056,2026-02-06,41.9,Career Readiness
EMP1056,2026-01-30,36.1,College Access
EMP1056,2026-01-23,37.7,College Persistence
EMP1056,2026-01-16,40.2,College Persistence
EMP1056,2026-01-09,36.0,College Persistence
EMP1056,2026-01-02,39.4,College Persistence
EMP1056,2025-12-26,39.0,Career Readiness
EMP1056,2025-12-19,41.1,Career Readiness
EMP1056,2025-12-12,37.7,Alumni Support
EMP1056,2025-12-05,40.1,Alumni Support
EMP1056,2025-11-28,37.0,College Persistence
EMP1056,2025-11-21,36.4,College Access
EMP1056,2025-11-14,38.1,College Persistence
EMP1056,2025-11-07,41.3,Alumni Support
EMP1056,2025-10-31,38.3,Career Readiness
EMP1056,2025-10-24,38.9,Alumni Support
EMP1056,2025-10-17,41.2,College Persistence
EMP1056,2025-10-10,39.3,College Access
EMP1056,2025-10-03,37.5,Career Readiness
EMP1056,2025-09-26,37.0,Alumni Support
EMP1056,2025-09-19,37.8,Career Readiness
EMP1056,2025-09-12,41.0,College Access
EMP1056,2025-09-05,37.1,Career Readiness
EMP1056,2025-08-29,37.7,College Access
EMP1056,2025-08-22,41.6,College Persistence
EMP1056,2025-08-15,41.5,College Persistence
EMP1056,2025-08-08,40.7,Alumni Support
EMP1056,2025-08-01,39.9,Career Readiness
EMP1056,2025-07-25,42.0,Alumni Support
EMP1056,2025-07-18,38.5,Alumni Support
EMP1056,2025-07-11,38.9,College Access
EMP1056,2025-07-04,37.2,College Persistence
EMP1056,2025-06-27,41.5,College Access
EMP1056,2025-06-20,39.0,College Persistence
EMP1056,2025-06-13,36.1,Career Readiness
EMP1056,2025-06-06,39.1,College Persistence
EMP1056,2025-05-30,37.6,Alumni Support
EMP1056,2025-05-23,40.6,College Access
EMP1056,2025-05-16,38.1,Career Readiness
EMP1056,2025-05-09,39.8,College Access
EMP1056,2025-05-02,38.9,Career Readiness
EMP1056,2025-04-25,38.1,College Access
EMP1056,2025-04-18,40.9,Career Readiness
EMP1056,2025-04-11,40.2,College Access
EMP1056,2025-04-04,41.5,Alumni Support
EMP1056,2025-03-28,38.0,College Access
EMP1056,2025-03-21,38.3,Career Readiness
EMP1056,2025-03-14,40.5,College Persistence
EMP1056,2025-03-07,37.3,College Persistence
EMP1056,2025-02-28,41.7,College Access
EMP1056,2025-02-21,39.5,Career Readiness
EMP1056,2025-02-14,39.2,College Access
EMP1056,2025-02-07,39.3,College Access
EMP1056,2025-01-31,40.4,College Persistence
EMP1056,2025-01-24,41.8,College Access
EMP1056,2025-01-17,40.9,Alumni Support
EMP1056,2025-01-10,37.1,College Persistence
EMP1056,2025-01-03,40.2,College Persistence
EMP1056,2024-12-27,37.9,College Persistence
EMP1056,2024-12-20,36.6,Career Readiness
EMP1056,2024-12-13,39.4,College Persistence
EMP1056,2024-12-06,41.9,College Access
EMP1056,2024-11-29,41.0,College Access
EMP1056,2024-11-22,37.0,Career Readiness
EMP1056,2024-11-15,36.9,College Persistence
EMP1056,2024-11-08,37.8,College Access
EMP1056,2024-11-01,37.8,Alumni Support
EMP1056,2024-10-25,36.5,College Persistence
EMP1056,2024-10-18,36.5,Career Readiness
EMP1056,2024-10-11,38.2,College Access
EMP1056,2024-10-04,41.7,Career Readiness
EMP1056,2024-09-27,37.3,College Persistence
EMP1056,2024-09-20,36.4,Career Readiness
EMP1056,2024-09-13,37.8,Alumni Support
EMP1056,2024-09-06,38.6,College Access
EMP1056,2024-08-30,40.0,College Access
EMP1056,2024-08-23,41.4,Alumni Support
EMP1057,2026-08-14,38.2,
EMP1057,2026-08-07,39.3,
EMP1057,2026-07-31,40.0,
EMP1057,2026-07-24,37.9,
EMP1057,2026-07-17,38.7,
EMP1057,2026-07-10,40.4,
EMP1057,2026-07-03,40.2,
EMP1057,2026-06-26,37.4,
EMP1057,2026-06-19,40.8,
EMP1057,2026-06-12,38.0,
EMP1057,2026-06-05,41.3,
EMP1057,2026-05-29,36.7,
EMP1057,2026-05-22,39.4,
EMP1057,2026-05-15,41.8,
